C:\Documents and Settings\WinTest\Desktop\shashika\Exp_01_2024_09_03\S01_1771_Day01.CSV


Created ,9/23/2008,8:35:14 PM
Exported,9/23/2008,8:42:08 PM

Channels
Disp,Load 1,Load 2,Load 3,DirCmd A,UserCalc1,UserCalc2,UserCalc3,UserCalc4,Axial cmd,Axial err,

Units
mm,N,N,N,V,V,V,V,V,mm,%,

Movers
Axial,

   
"Points","Elapsed Time ","Scan Time ","Disp  ","Load 1 ",
"      ","Sec          ","Sec       ","mm    ","N      ",
      68,       179.7750,      0.6700,  -1.596,   -0.504,
      69,       179.7850,      0.6800,  -1.596,   -0.504,
      70,       179.7950,      0.6900,  -1.595,   -0.505,
      71,       179.8050,      0.7000,  -1.596,   -0.506,
      72,       179.8150,      0.7100,  -1.596,   -0.508,
      73,       179.8250,      0.7200,  -1.595,   -0.510,
      74,       179.8350,      0.7300,  -1.596,   -0.512,
      75,       179.8450,      0.7400,  -1.596,   -0.515,
      76,       179.8550,      0.7500,  -1.596,   -0.515,
      77,       179.8650,      0.7600,  -1.595,   -0.515,
      78,       179.8750,      0.7700,  -1.596,   -0.512,
      79,       179.8850,      0.7800,  -1.595,   -0.512,
      80,       179.8950,      0.7900,  -1.596,   -0.512,
      81,       179.9050,      0.8000,  -1.596,   -0.510,
      82,       179.9150,      0.8100,  -1.596,   -0.508,
      83,       179.9250,      0.8200,  -1.595,   -0.508,
      84,       179.9350,      0.8300,  -1.595,   -0.508,
      85,       179.9450,      0.8400,  -1.596,   -0.507,
      86,       179.9550,      0.8500,  -1.595,   -0.507,
      87,       179.9650,      0.8600,  -1.596,   -0.505,
      88,       179.9750,      0.8700,  -1.595,   -0.505,
      89,       179.9850,      0.8800,  -1.595,   -0.506,
      90,       179.9950,      0.8900,  -1.595,   -0.505,
